dataset,image_path,text
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00167.png,الرئيسية، حيث أكد الرئيس على ضرورة أن تلتزم الصين بأكثر النظم حزما لحماية
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00168.png,وبذلك ساهمت بشكل كبير في تعميم مفهوم الطب التقليدي
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00169.png,الصيني بين اللبنانيين. تولى التدريس في هذه الدورة الدكتور أدمون
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00170.png,إبراهيم، خريج جامعة الطب والعقاقير التقليدية الصينية ببكين، الذي
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00171.png,عاش في الصين فترة طويلة ويتكلم الصينية مثل الصينيين.
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00172.png,وهو يستطيع شرح وتدريس نظرية الطب التقليدي الصيني
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00173.png,بالعربية والفرنسية والإنجليزية والصينية.
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00174.png,يقيم المعهد أيضا ندوات ومحاضرات متخصصة بين حين وآخر،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00175.png,ففي 19 نوفمبر 2007 ألقى سفير الصين لدى لبنان ليو تشي
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00176.png,مينغ محاضرة بعنوان ((الصين: الماضي والحاضر والمستقبل)) حول سياسة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00177.png,واقتصاد الصين، فدشن بذلك دورة مدتها عشرون ساعة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00178.png,حول سياسة واقتصاد الصين في المعهد. بهذا الأسلوب
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00179.png,المتميز، ينقل معهد كونفوشيوس بجامعة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00180.png,يوسف (سان جوزيف)، أول معهد كونفوشيوس في الدول العربية.
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00181.png,بجامعة القاهرة، ليكون أول معهد كونفوشيوس في شمالي أفريقيا
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00182.png,في هذا المعهد يتم تدريس اللغة الصينية وإعداد مدرسي الصينية من المصريين
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00183.png,وعقد امتحان مستوى اللغة الصينية وترشيح الطلاب المصريين
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00184.png,للدراسة في الصين
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00185.png,للتعاون والتبادل الثقافي والإنساني والتعليمي بين الصين ومصر
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00186.png,بدأت أول دورة تعليمية في المعهد يوم 29 مارس 2008،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00187.png,بدأت أول دورة تعليمية في المعهد يوم 29 مارس 2008، وأقيم حفل تخرج أول
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00188.png,دفعة به يوم 26 يونيو 2008، حيث استعرض الخريجون ثمار ثلاثة أشهر من الدراسة،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00189.png,في حوار مع مجلة الصين اليوم قالت السيدة ليانغ يا ، رئيسة معهد كونفوشيوس بجامعة القاهرة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00190.png,"من الجانب الصيني: ""حماسة الطلاب في الدراسة تستحق الإعجاب  مثلا، تعلم الطلاب في دورة"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00191.png,الحوار بالصينية لمدة ثلاثة أسابيع مقررات مدة شهرين، كانوا يأتون إلى المعهد ستة أيام
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00192.png,في الأسبوع،  كانت المحاضرات من الساعة الثانية
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00193.png,تعلم الطلاب في دورة الحوار بالصينية لمدة ثلاثة أسابيع مقررات مدة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00194.png,الدراسة في دورات هذا المعهد عملية، ولهذا عليها إقبال كبير، ففي دورة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00195.png,الإرشاد السياحي مثلا، لا تقتصر الدراسة على تقديم المعلومات الثقافية
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00196.png,المعنية فقط، بل يوجد اهتمام خاص بالنطق بالصينية. قال بعض الدارسين
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00197.png,"الذين يعملون كمرشدين سياحيين: ""كنا نسعى لمعرفة معلومات عن المواقع"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00198.png,السياحية في بعض الكتب السياحية، معلومات سطحية
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00199.png,لأوبرا بكين، ومعرضا للصور الفوتوغرافية الصينية، والمقارنة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00200.png,بين الهيروغليفية المصرية والكتابة الصينية القديمة  في عام 2009
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00201.png,يواصل معهد كونفوشيوس بجامعة القاهرة إقامة دورات تعليم اللغة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00202.png,دورة لألعاب الووشو ليصبح جسرا للصداقة والتعاون بين الصين و
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00203.png,مصر
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00204.png,وهناك مكتبة جيدة ومعمل متصل بالإنترنت ومسرح لإقامة أنشطة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00205.png,مسرحية، وللمعهد جهاز إداري جيد يتولى إقامة الدورات وتنظيم
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00206.png,الدراسة  أعتقد أن هذا غير ميسر في أماكن أخرى ولا يوجد مثله في كثير من
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00207.png,الدول العربية، ذلك لأننا منحنا للمعهد مساحة كبيرة  السبب في ذلك
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00208.png,يعود إلى أن كثيرا من المصانع
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00209.png,أعتقد أن هذا غير ميسر في أماكن أخرى ولا يوجد مثله في كثير
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00210.png,من الدول العربية، ذلك لأننا منحنا للمعهد مساحة كبيرة  السبب
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00211.png,في ذلك يعود إلى أن كثيرا من المصانع الصينية تحيط بنا في منطقة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00212.png,السويس والإسماعيلية وشمال سيناء وبور سعيد وجنوب سيناء، فجامعة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00213.png,قناة السويس تخدم خمس محافظات
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00214.png,الذي يرغبون في الحصول على دورات تخصصية مثل دورات الإرشاد السياحي، والتلاميذ
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00215.png,الصغار والمهتمين بألعاب الووشو الصينية، بل إن بعضا من أساتذة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00216.png,الجامعة سجلوا أسماءهم بالمعهد لدراسة اللغة الصينية
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00217.png,وقد ارتفع عدد الدارسين بالمعهد من عشرين في بداية إقامته إلى
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00218.png,مائة في الدورات التي أقيمت مؤخرا، ويجري التدريس في المعهد
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00219.png,طوال العام  ويعتقد الدارسون أن تعلم اللغة الصينية يسهل ويشجع نقل
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00220.png,يتطلع المعهد إلى تحقيق إنجازات عديدة خلال عام الفين وتسعه
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00221.png,ومنها: أولا، دفع مشروع المنح الدراسية لإعداد معلمي اللغة الصينية
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00222.png,المصريين  نظرا لأن عدد المعلمين المصريين للغة الصينية قليل
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00223.png,للغاية، ومن أجل تطوير توطين تعليم الصينية في مصر، سيقيم
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00224.png,المعهد دورات المستوى العالي لمعلمي اللغة الصينية، وستقتصر على
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00225.png,الطلاب الممتازين
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00226.png,في الصفين الثالث والرابع بقسم اللغة الصينية في جامعة القناة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00227.png,وخريجي تخصص اللغة الصينية ومعلمي الصينية المصريين، لتدريبهم على
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00228.png,والإنشاء باللغة الصينية  ستقبل كل دورة 10-20 دارسا  وفي نفس الوقت
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00229.png,سيعمل المعهد على دفع مشروع المنح الدراسية الصينية ذات العلاقة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00230.png,ثالثا، تعزيز دورات الإرشاد السياحي والتجارة  تمتلك مصر، كونها بلدا
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00231.png,عريقا، موارد سياحية وافرة  وقد شهدت السنوات الأخيرة زيادة كبيرة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00232.png,في عدد السائحين الصينيين إلى مصر، وهذا بدوره أدى إلى الحاجة إلى
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00233.png,مزيد من المرشدين السياحيين الذين يتحدثون الصينية  انطلاقا من هذا
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00234.png,الواقع، يخطط المعهد إقامة دورة أو دورتين في
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00235.png,تتركز روائع أفكار ونظريات كونفوشيوس في ((الحوارات)) المكون من عشرين مقالا
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00236.png,و((الحوارات)) عبارة عن مختارات من أقوال كونفوشيوس وبعض تسجيلات
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00237.png,لأقوال وأعمال تلاميذه  ترك هذا الكتاب تأثيرا عميقا وعظيما في تاريخ الصين
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00238.png,"يسجل كتاب ((الحوارات)) جوهر الفكر الكونفوشي، وهو مفهوم ""رن""،"
