image_path,text
images/train_00276.png,إيكولوجية، أو تبني منطقة إيكولوجية وتحافظ على نموها الاقتصادي
images/train_00277.png,في نفس الوقت؟ بالنسبة للبعض، هذا مستحيل، ولكن الذي حدث بالفعل
images/train_00278.png,"هو أن حي مينهانغ نال ألقابا منها ""الحديقة الوطنية"" و""الحي النموذجي"
images/train_00279.png,"للتخضير على المستوى الوطني"" و""المنطقة الإيكولوجية الوطنية"""
images/train_00280.png,شارع تشونغهوا شيانغتشانغ (الكافور الصيني) واحد من اثني عشر شارع
images/train_00281.png,اختارت حكومة شانغهاى أسماءها  هذا الشارع الذي يمتد 5ر5 كم وعلى
images/train_00282.png,جانبيه أشجار الكافور التي تغطيه كله تقريبا، يذكرك بشوارع مدينة نانجينغ
images/train_00283.png,"القديمة  ""مزرعة الغابات"" مجمع سكني إيكولوجي في بلدة هواتسوا بحي مينهانغ،"
images/train_00284.png,يطور ثقافة المزارع الكلاسيكية الأوروبية، ويطبق النمط
images/train_00285.png,والجنكو وغيرهما من الأشجار النادرة، إضافة إلى عشرات الأنواع النادرة من الزهور والنباتات.
images/train_00286.png,الاهتمام بالنظام الإيكولوجي وحمايته هو تقدير للطبيعة بالحفاظ على السماء الزرقاء
images/train_00287.png,والأرض الخضراء والمياه @ الصافية والهواء النقي، فلا عجب.
images/train_00288.png,بدأ عدد كبير من الشركات ذات الرؤية البعيدة الاستثمار وتأسيس
images/train_00289.png,المشروعات هنا، فزادت سرعة التنمية الاقتصادية لحي مينهانغ، فأقيمت به حتى
images/train_00290.png,الآن عشر حدائق صناعية فوق مستوى المدينة، من بينها ست حدائق على المستوى الوطني.
images/train_00291.png,تقع حديقة شينتشوانغ الصناعية في شارع جيندو بحي مينهانغ، وهي أقرب
images/train_00292.png,حديقة صناعية من وسط
images/train_00293.png,تأسست منطقة مينهانغ للتنمية الاقتصادية والتكنولوجية سنة 1983، وهي واحدة من
images/train_00294.png,أول منطقتين للتنمية الاقتصادية تأسستا في مدينة شانغهاى  في أغسطس
images/train_00295.png,سنة 1986 وافق مجلس الدولة الصيني على تحويلها إلى منطقة للتنمية الاقتصادية و
images/train_00296.png,التكنولوجية على المستوى الوطني  حصلت المنطقة على شهادة البيئة وشهادة ضبط
images/train_00297.png,"الجودة ، ونالت لقب ""الحديقة المتميزة"
images/train_00298.png,"يقول سون تشاو، أمين لجنة الحزب الشيوعي الصيني لحي مينهانغ: ""إذا أحب السكان"
images/train_00299.png,"مدينتهم من أعماق قلوبهم، ستمتلئ بالنشاط والجاذبية""  يقيم في مينهانغ ثمانمائة ألف"
images/train_00300.png,ما لي، امرأة صينية تبدو عادية، زارت مائة وخمسة وعشرين دولة
images/train_00301.png,ولدت ما لي في ستينات القرن الماضي بمنطقة جبلية في مقاطعة يوننان
images/train_00302.png,"عاملة تغليف في شركة صينية للاستيراد والتصدير  تقول: ""كنت"
images/train_00303.png,"أريد أن أكون محط أنظار الآخرين"""
images/train_00304.png,تعاظمت رغبتي في السفر  أردت أن أهرب من الواقع
images/train_00305.png,"تقول: ""كنت أعمل طاهية في أي مطعم صيني فأحقق دخلا كبيرا،"
images/train_00306.png,"فإذا تجمع معي المال اللازم للسفر، واصلت الرحلة""  زارت الغابات"
images/train_00307.png,الاستوائية في منطقة نهر الأمازون وجبال الهمالايا وأكبر منطقة للزنوج
images/train_00308.png,"في إفريقيا، ""سويتو""، وجزيرة سانت بيير  ، التي لم تطأها"
images/train_00309.png,قدم إنسان، ومنطقة الشرق الأوسط، التي تصل درجة الحرارة
images/train_00310.png,تقول ما لي إن السفر مغامرة ولكن التجارب الخطيرة تكون دائما
images/train_00311.png,"تقول ما لي: ""من بين المائة والخمس والعشرين دولة التي زرتها"
images/train_00312.png,"أحببت اليمن أكثر، فقد عاملني اليمنيون معاملة كبار الزوار"""
images/train_00313.png,في مايو 2007 انطلقت من سلطة عُمان، وبعد ست ساعات
images/train_00314.png,من السفر في الصحراء كانت على الحدود العمانية اليمنية   بعد أن
images/train_00315.png,نزلت من السيارة مع الركاب الثلاثة الآخرين، توجهت
images/train_00316.png,نحو
images/train_00317.png,"الدخول لي؟""  أتم الموظف المسؤول الإجراءات بأدب جم، ثم أخرج"
images/train_00318.png,من حافظة نقوده ألفي ريال يمني، وهي تساوي عشرة دولارات
images/train_00319.png,خلال سفرها، كان يرافقها شرطي مسلح، يتغير عند كل مخفر شرطة  بعد تسع
images/train_00320.png,ساعات من السفر وصلت إلى بلدة سيئون  ما إن عرف أهل البلدة
images/train_00321.png,بقدوم المرأة الصينية حتى بادروا وتسابقوا لدعوتها للإقامة في بيوتهم
images/train_00322.png,وتناول طعامهم  لاحظت ما لي أن الفوضى تعم هذه البلدة
images/train_00323.png,وأن كثيرا من بنايتها غير
images/train_00324.png,بالقرب من مدينة صنعاء القديمة توجد مقبرة الصينيين الذين ضحوا بحياتهم
images/train_00325.png,أثناء بناء طريق صنعاء- الحُديدة (على البحر الأحمر)، في سبعينات وثمانينات
images/train_00326.png,القرن العشرين  لقد بذل كثير من المهندسين والعمال الصينيين دماءهم وعرقهم
images/train_00327.png,في سبيل تحسين ظروف معيشة أبناء اليمن  في اليمن، سمعت ما لي مرارا
images/train_00328.png,"اليمنيين يرددون عبارة ""الصينيون طيبون"""
images/train_00329.png,في الثامن من يوليو 2007، انطلقت ما لي من ميناء مورمانسك بشمالي
images/train_00330.png,"روسيا على متن السفينة  يامال ""YAMAL"" إلى القطب الشمالي  عن هذه"
images/train_00331.png,"الرحلة تقول: ""كان الجليد المتكسر يزلزل السفينة عندما يصطدم بها""  في"
images/train_00332.png,الرابع عشر من يوليو، صعدت ما لي قمة العالم في درجة حرارة خمس
images/train_00333.png,وعشرين تحت الصفر
images/train_00334.png,لوحت ما لي بالعلم الأحمر ذي النجوم الخمس وأخذت تصرخ وتصرخ من شدة الانفعال
